OTU ID	ASV1_Mesorhizobium	ASV1032_unknown	ASV104_Mesorhizobium	ASV1049_unknown	ASV106_Mesorhizobium	ASV108_Mesorhizobium	ASV109_Mesorhizobium	ASV11_unknown	ASV110_ANPR	ASV111_Mesorhizobium	ASV112_Mesorhizobium	ASV1168_ANPR	ASV117_ANPR	ASV118_Mesorhizobium	ASV119_Rhizobacter	ASV1191_unknown	ASV12_Mesorhizobium	ASV120_ANPR	ASV121_Mesorhizobium	ASV1223_Mesorhizobium	ASV1224_Duganella	ASV124_Mesorhizobium	ASV125_unknown	ASV1257_unknown	ASV1258_ANPR	ASV126_unknown	ASV133_ANPR	ASV135_unknown	ASV137_ANPR	ASV139_ANPR	ASV1395_unknown	ASV1396_unknown	ASV141_Pseudomonas	ASV142_unknown	ASV1430_unknown	ASV1431_unknown	ASV144_ANPR	ASV1447_Rugamonas	ASV145_unknown	ASV146_unknown	ASV1464_unknown	ASV15_Mesorhizobium	ASV153_ANPR	ASV154_ANPR	ASV156_Duganella	ASV157_unknown	ASV158_Mesorhizobium	ASV160_Mesorhizobium	ASV161_Mesorhizobium	ASV162_ANPR	ASV165_Herbaspirillum	ASV166_Mesorhizobium	ASV17_ANPR	ASV170_Mesorhizobium	ASV171_Pseudomonas	ASV176_unknown	ASV178_unknown	ASV18_ANPR	ASV185_unknown	ASV188_Mesorhizobium	ASV197_Mesorhizobium	ASV2_Mesorhizobium	ASV202_unknown	ASV21_ANPR	ASV215_Mesorhizobium	ASV217_Mesorhizobium	ASV218_Variovorax	ASV22_Mesorhizobium	ASV229_Achromobacter	ASV231_Mesorhizobium	ASV234_Achromobacter	ASV244_ANPR	ASV247_Mesorhizobium	ASV249_Duganella	ASV250_Mesorhizobium	ASV254_ANPR	ASV26_Mesorhizobium	ASV261_ANPR	ASV27_unknown	ASV274_Mesorhizobium	ASV28_Pseudomonas	ASV281_Mesorhizobium	ASV292_Mesorhizobium	ASV3_ANPR	ASV306_Mesorhizobium	ASV307_unknown	ASV31_Mesorhizobium	ASV311_ANPR	ASV315_Duganella	ASV32_ANPR	ASV33_ANPR	ASV336_Mesorhizobium	ASV34_ANPR	ASV343_Mesorhizobium	ASV348_unknown	ASV35_Mesorhizobium	ASV359_Mesorhizobium	ASV36_Mesorhizobium	ASV37_unknown	ASV375_unknown	ASV380_ANPR	ASV382_Mesorhizobium	ASV386_unknown	ASV39_unknown	ASV391_Duganella	ASV392_unknown	ASV396_unknown	ASV4_Mesorhizobium	ASV401_Caulobacter	ASV41_unknown	ASV421_unknown	ASV426_unknown	ASV427_ANPR	ASV43_unknown	ASV451_ANPR	ASV458_unknown	ASV47_Mesorhizobium	ASV48_Pseudomonas	ASV49_ANPR	ASV498_unknown	ASV50_ANPR	ASV51_Mesorhizobium	ASV519_Methylovorus	ASV523_unknown	ASV53_ANPR	ASV55_ANPR	ASV56_ANPR	ASV560_unknown	ASV569_unknown	ASV57_Pseudomonas	ASV58_ANPR	ASV581_unknown	ASV59_ANPR	ASV591_unknown	ASV6_Mesorhizobium	ASV60_Mesorhizobium	ASV61_ANPR	ASV626_Azorhizophilus	ASV63_unknown	ASV632_unknown	ASV637_ANPR	ASV64_Mesorhizobium	ASV646_ANPR	ASV66_Mesorhizobium	ASV667_unknown	ASV67_Mesorhizobium	ASV68_Mesorhizobium	ASV70_Caulobacter	ASV71_unknown	ASV717_Pseudomonas	ASV72_ANPR	ASV733_unknown	ASV74_ANPR	ASV747_unknown	ASV748_Mesorhizobium	ASV75_ANPR	ASV756_Mesorhizobium	ASV76_Mesorhizobium	ASV77_Caulobacter	ASV78_ANPR	ASV8_Mesorhizobium	ASV80_ANPR	ASV81_Mesorhizobium	ASV82_ANPR	ASV836_Rhizobacter	ASV84_Mesorhizobium	ASV852_Mesorhizobium	ASV853_Caulobacter	ASV869_ANPR	ASV87_Mesorhizobium	ASV879_Mesorhizobium	ASV89_ANPR	ASV9_ANPR	ASV920_ANPR	ASV93_ANPR	ASV95_ANPR	ASV954_unknown	ASV97_ANPR	ASV98_unknown
ASV6_Mesorhizobium	0.0270	0.0509	0.0120	0.5604	0.0010	0.0120	0.0030	0.0010	0.0060	0.1429	0.4086	0.6573	0.0020	0.0010	0.4975	0.0310	0.0010	0.0010	0.0010	0.9900	0.0490	0.0010	0.0020	0.0020	0.0060	0.0010	0.0759	0.0020	0.2907	0.0010	0.0030	0.0050	0.2258	0.0010	0.0020	0.0020	0.0010	0.0749	0.0020	0.0070	0.0120	0.0010	0.5984	0.0160	0.4955	0.0350	0.0010	0.0080	0.0220	0.0020	0.2398	0.0020	0.0060	0.0040	0.0070	0.0020	0.0010	0.0010	0.0020	0.0020	0.0310	0.0130	0.0010	0.0010	0.1019	0.0020	0.2428	0.0010	0.1209	0.0050	0.1798	0.0030	0.0020	0.1798	0.0030	0.0020	0.0050	0.0010	0.0010	0.0010	0.0869	0.0020	0.0030	0.0010	0.3806	0.0020	0.0010	0.1688	0.1289	0.0010	0.0010	0.0020	0.0010	0.0020	0.0020	0.0020	0.0260	0.0010	0.0010	0.0010	0.9890	0.1958	0.0010	0.0010	0.1189	0.0030	0.0060	0.2937	0.0090	0.0010	0.0030	0.0010	0.1189	0.0040	0.1239	0.0010	0.0070	0.0010	0.0010	0.0040	0.0130	0.0040	0.1339	0.0390	0.0050	0.0040	0.0050	0.0400	0.0579	0.0010	0.0040	0.0729	0.0020	0.0010	1.0000	0.0020	0.0010	0.0010	0.0080	0.0080	0.0909	0.0010	0.2288	0.0040	0.0360	0.0010	0.0010	0.0300	0.0490	0.0010	0.0010	0.0060	0.0010	0.0100	0.0010	0.0010	0.0020	0.0010	0.0709	0.0010	0.0010	0.0010	0.0020	0.0010	0.1269	0.0010	0.4046	0.0090	0.0010	0.0030	0.0010	0.0010	0.0010	0.0010	0.0020	0.0010	0.0250	0.0010	0.0040
ASV60_Mesorhizobium	0.1668	0.0050	0.0020	0.4695	0.0020	0.0010	0.0210	0.0010	0.0010	0.8412	0.5365	0.3177	0.0150	0.0010	0.7103	0.0470	0.0010	0.0190	0.0090	0.9191	0.0030	0.0010	0.0010	0.0050	0.0020	0.0020	0.9191	0.0020	0.5584	0.0130	0.0040	0.0060	0.1558	0.0170	0.0040	0.0010	0.0010	0.0220	0.1978	0.1039	0.0280	0.0010	0.9760	0.7203	0.4985	0.1718	0.0120	0.0460	0.1149	0.1518	0.2008	0.0010	0.0999	0.0130	0.0739	0.0290	0.0150	0.0010	0.0040	0.0010	0.1528	0.6723	0.0090	0.0010	0.3656	0.0020	0.1079	0.0400	0.0430	0.0010	0.1109	0.0010	0.0200	0.2168	0.0010	0.0150	0.0829	0.0879	0.0010	0.1908	0.9071	0.0150	0.0020	0.0010	0.3946	0.0729	0.0010	0.3506	0.0519	0.0270	0.0010	0.0010	0.0010	0.0999	0.0070	0.0519	0.0150	0.0350	0.0010	0.0559	0.2088	0.0150	0.0589	0.0010	0.0110	0.1039	0.0659	0.2547	0.0310	0.0010	0.0559	0.0010	0.0120	0.0010	0.2278	0.0030	0.2897	0.1728	0.0010	0.1219	0.0719	0.0829	0.0569	0.0430	0.0490	0.0390	0.0010	0.0869	0.1588	0.1928	0.0010	0.0330	0.0430	0.0949	0.0020	1.0000	0.0140	0.0380	0.0649	0.0310	0.0110	0.0120	0.0879	0.0150	0.0170	0.0050	0.0020	0.0030	0.2318	0.0529	0.0070	0.0619	0.0010	0.0040	0.0390	0.0040	0.0380	0.0010	0.5135	0.0040	0.0010	0.0030	0.0210	0.0040	0.0060	0.0210	0.6553	0.0220	0.0020	0.0230	0.0020	0.0050	0.0010	0.0030	0.0010	0.0030	0.0030	0.0300	0.0010
ASV61_ANPR	0.0010	0.0979	0.0050	0.1089	0.0010	0.0070	0.0020	0.0010	0.0060	0.0030	0.0120	0.1259	0.0010	0.0090	0.0030	0.0010	0.0010	0.0040	0.0040	0.2398	0.0010	0.0010	0.0110	0.0010	0.0609	0.0010	0.0070	0.0040	0.0220	0.0010	0.0010	0.1578	0.0020	0.0050	0.0010	0.0010	0.0010	0.0010	0.0040	0.0010	0.0010	0.0060	0.0240	0.0010	0.0420	0.0030	0.0010	0.0020	0.0110	0.0010	0.8901	0.0050	0.0010	0.0040	0.4935	0.0010	0.0010	0.0010	0.0010	0.0010	0.0060	0.0500	0.0020	0.0010	0.0070	0.0210	0.6993	0.0020	0.0040	0.0120	0.0040	0.0010	0.0020	0.0020	0.0050	0.0030	0.0050	0.0010	0.0010	0.0040	0.0040	0.0010	0.0010	0.0020	0.2747	0.0010	0.0010	0.7662	0.0060	0.0030	0.0010	0.0070	0.0010	0.0100	0.0020	0.0030	0.1189	0.0050	0.0010	0.0010	0.2248	0.2587	0.0020	0.0010	0.0010	0.0020	0.0060	0.0380	0.1668	0.0020	0.0010	0.0040	0.4396	0.0100	0.6503	0.0030	0.0040	0.0390	0.0010	0.0030	0.0020	0.0030	0.0020	0.0370	0.0050	0.0040	0.0200	0.0879	0.0030	0.0779	0.0140	0.4945	0.0020	0.0060	0.0010	0.0140	1.0000	0.0010	0.0020	0.2587	0.4825	0.0020	0.9441	0.0020	0.3257	0.0060	0.0010	0.0010	0.0140	0.0010	0.0010	0.0010	0.0010	0.1079	0.0050	0.0010	0.0410	0.0020	0.4865	0.0010	0.0010	0.0010	0.0030	0.0010	0.0020	0.0020	0.0679	0.0360	0.0020	0.0030	0.0010	0.0010	0.0010	0.0020	0.0190	0.0010	0.0749	0.0040	0.0080
ASV626_Azorhizophilus	0.0220	0.1359	0.0839	0.3776	0.0010	0.0509	0.2298	0.0110	0.0779	0.0060	0.0080	0.6803	0.3576	0.0290	0.4505	0.7493	0.0090	0.6394	0.6513	0.8232	0.0609	0.0080	0.0969	0.3487	0.0869	0.0020	0.1568	0.0729	0.2458	0.0030	0.1369	0.2597	0.0070	0.2547	0.0959	0.0799	0.0400	0.1119	0.0010	0.0010	0.3896	0.0010	0.2418	0.0529	0.5754	0.0270	0.5245	0.2118	0.0120	0.0010	0.6364	0.0799	0.2108	0.4885	0.3397	0.0010	0.0010	0.0120	0.5425	0.0629	0.0320	0.0569	0.0090	0.0010	0.0839	0.0819	0.3237	0.3337	0.1219	0.0969	0.1728	0.0499	0.2058	0.2248	0.0490	0.3506	0.4875	0.0030	0.0060	0.0010	0.0010	0.1119	0.2008	0.0200	0.1638	0.0010	0.0030	0.9790	0.1918	0.3347	0.0020	0.0440	0.0090	0.0010	0.1868	0.0140	0.1079	0.6903	0.0020	0.0010	0.3417	0.2907	0.0010	0.0010	0.1489	0.0010	0.0010	0.0040	0.7033	0.0070	0.0010	0.0010	0.3516	0.0859	0.3966	0.0010	0.0030	0.0010	0.0010	0.0010	0.9980	0.6883	0.2817	0.9181	0.2887	0.7512	0.0999	0.4875	0.8951	0.0010	0.0749	0.2218	0.4965	0.0010	0.0010	0.0380	0.0010	1.0000	0.7572	0.4975	0.4565	0.0020	0.4935	0.4306	0.4326	0.0030	0.0010	0.1748	0.3057	0.0010	0.0010	0.5874	0.0040	0.0679	0.2198	0.0010	0.3107	0.0060	0.6284	0.0010	0.0020	0.0050	0.0050	0.0020	0.0839	0.4056	0.2677	0.3686	0.2268	0.0030	0.0010	0.0020	0.0060	0.0899	0.0849	0.0020	0.0849	0.1788	0.0959
ASV63_unknown	0.1019	0.1888	0.1383	0.2088	0.0010	0.0864	0.0010	0.0010	0.0904	0.0420	0.8082	0.2168	0.0020	0.0020	0.0280	0.0030	0.0010	0.0020	0.0010	0.1139	0.4120	0.0010	0.0714	0.0005	0.0564	0.0020	0.1359	0.0584	0.0559	0.0010	0.0014	0.6158	0.4070	0.0010	0.0005	0.0005	0.0444	0.1043	0.2278	0.5884	0.0070	0.1658	0.1429	0.0609	0.3177	0.0070	0.0020	0.0024	0.2038	0.0150	0.6044	0.2052	0.0030	0.0010	0.2642	0.0050	0.0020	0.0010	0.0020	0.1173	0.0120	0.7213	0.0020	0.0010	0.0999	0.0714	0.2987	0.0020	0.2352	0.2132	0.8696	0.0454	0.0020	0.7463	0.0584	0.0040	0.0074	0.0030	0.0010	0.7822	0.5964	0.0020	0.0050	0.0020	0.1059	0.4086	0.0010	0.8442	0.8581	0.0010	0.0010	0.0354	0.0010	0.8002	0.0020	0.0669	0.1678	0.0010	0.0010	0.4186	0.1359	0.1289	0.6084	0.0010	0.7057	0.2747	0.9351	0.4396	0.8296	0.0010	0.4765	0.1029	0.6294	0.0734	0.4565	0.1069	0.0120	0.6713	0.0010	0.9700	0.0020	0.0010	0.0379	0.6423	0.0030	0.0040	0.1753	0.8641	0.0050	0.2388	0.0993	0.2672	0.0040	0.7982	0.0080	0.0649	0.0020	0.7572	1.0000	0.8866	0.6668	0.0030	0.8741	0.0040	0.4520	0.0010	0.0020	0.3331	0.0649	0.8022	0.0010	0.0020	0.0010	0.1113	0.0054	0.0020	0.0349	0.0010	0.0829	0.0010	0.0190	0.0020	0.0010	0.0020	0.5029	0.0030	0.2408	0.5065	0.0030	0.0559	0.2058	0.0010	0.0010	0.0020	0.0504	0.0010	0.0809	0.0020	0.0874
ASV632_unknown	0.0909	0.1109	0.0484	0.2827	0.0569	0.0534	0.3217	0.0979	0.0234	0.5495	0.3956	0.2547	0.8152	0.2527	0.2717	0.9151	0.0629	0.1488	0.1688	0.2957	0.1413	0.0609	0.0454	0.1423	0.0414	0.0919	0.1229	0.0434	0.4675	0.0859	0.0904	0.0014	0.2602	0.1269	0.1543	0.0594	0.0354	0.3331	0.4825	0.2517	0.9860	0.0110	0.4875	0.1059	0.0449	0.1069	0.0619	0.6428	0.1069	0.1239	0.8352	0.0424	0.5594	0.2867	0.0005	0.0509	0.1419	0.0669	0.2757	0.0284	0.2448	0.0879	0.0619	0.0619	0.0440	0.0354	0.0629	0.4895	0.5329	0.0194	0.5609	0.0364	0.1668	0.0370	0.0384	0.0689	0.6578	0.3077	0.0420	0.1049	0.3277	0.1059	0.0809	0.0769	0.1129	0.1059	0.0410	0.0290	0.0309	0.2338	0.0360	0.0284	0.0659	0.0659	0.1488	0.0310	0.0030	0.7243	0.0400	0.2248	0.1329	0.1019	0.5265	0.0460	0.1303	0.3387	0.2937	0.3277	0.0014	0.0420	0.2108	0.1199	0.4156	0.0734	0.3646	0.0559	0.0240	0.0430	0.0749	0.0470	0.4895	0.6204	0.5724	0.0090	0.8142	0.2367	0.0454	0.0050	0.5544	0.0509	0.0364	0.0914	0.3596	0.0390	0.0080	0.0310	0.2587	0.4975	0.8866	1.0000	0.2242	0.1069	0.9720	0.1169	0.3901	0.0919	0.0220	0.0504	0.0539	0.4396	0.0729	0.5215	0.0659	0.0314	0.5489	0.0539	0.0060	0.0559	0.0070	0.0340	0.0140	0.0519	0.0709	0.0719	0.2991	0.1748	0.1119	0.0030	0.0859	0.6643	0.0549	0.0410	0.0739	0.1099	0.0264	0.0859	0.0349	0.3976	0.0284
ASV637_ANPR	0.4436	0.0349	0.0394	0.0549	0.1299	0.0284	0.4076	0.2388	0.0464	0.9720	0.5574	0.0430	0.0829	0.0020	0.4945	0.1508	0.0539	0.2997	0.3247	0.0659	0.0514	0.0649	0.0324	0.0374	0.0414	0.2587	0.1898	0.0394	0.3986	0.2647	0.0394	0.0914	0.1453	0.4315	0.0414	0.0314	0.0344	0.1793	0.7273	0.4256	0.5225	0.0060	0.1009	0.1099	0.7432	0.6204	0.1618	0.0914	0.1389	0.4386	0.2458	0.0384	0.3147	0.1029	0.0364	0.5005	0.8122	0.2408	0.2188	0.0374	0.1289	0.7013	0.1479	0.1948	0.0789	0.0334	0.0679	0.8042	0.3811	0.0324	0.9735	0.0764	0.1568	0.5904	0.1303	0.1299	0.4520	0.7333	0.0669	0.7792	0.1369	0.0679	0.0479	0.3067	0.2218	0.6633	0.0220	0.4186	0.0449	0.5405	0.1359	0.0324	0.1798	0.8342	0.3177	0.8941	0.0579	0.0769	0.0799	0.6593	0.0230	0.0669	0.3676	0.2827	0.0574	0.6244	0.4046	0.6474	0.2042	0.0809	0.3027	0.0539	0.0120	0.0454	0.3077	0.0509	0.5455	0.5734	0.6264	0.6603	0.4715	0.3107	0.5414	0.0819	0.6174	0.0989	0.0314	0.2837	0.9760	0.3117	0.0394	0.1163	0.8122	0.8661	0.0909	0.0110	0.4825	0.4565	0.6668	0.2242	1.0000	0.0140	0.1628	0.4046	0.0444	0.0440	0.0360	0.0234	0.9990	0.2018	0.6064	0.2018	0.1099	0.0294	0.5299	0.6084	0.2477	0.0300	0.1378	0.4855	0.0100	0.1159	0.1978	0.6124	0.2342	0.2018	0.4955	0.0979	0.0589	0.5794	0.0529	0.5185	0.2507	0.1738	0.0464	0.7093	0.0479	0.2427	0.0314
ASV64_Mesorhizobium	0.1469	0.0100	0.7942	0.8791	0.0010	0.6993	0.0010	0.0010	0.4875	0.0579	0.3057	0.6094	0.0010	0.0030	0.0769	0.0020	0.0010	0.0010	0.0010	0.0509	0.0160	0.0010	0.6024	0.0010	0.0010	0.0010	0.2877	0.4715	0.7143	0.0140	0.0010	0.0140	0.1898	0.0010	0.0010	0.0010	0.5584	0.0330	0.0210	0.0170	0.0020	0.0030	0.6623	0.0859	0.3566	0.0010	0.0010	0.0010	0.0110	0.0110	0.9900	0.3866	0.0010	0.0010	0.0759	0.0060	0.0010	0.0020	0.0010	0.5005	0.0050	0.0749	0.0010	0.0010	0.0140	0.3027	0.1059	0.0010	0.0410	0.6753	0.0769	0.3716	0.0020	0.0879	0.4715	0.0010	0.0010	0.0430	0.0010	0.0290	0.1798	0.0010	0.0030	0.0040	0.2288	0.0070	0.0010	0.0799	0.1039	0.0010	0.0010	0.0020	0.0010	0.0529	0.0010	0.1339	0.0070	0.0010	0.0010	0.0070	0.9151	0.2118	0.0020	0.0010	0.0250	0.0110	0.0090	0.2727	0.1099	0.0010	0.0030	0.0010	0.0350	0.9880	0.1089	0.0010	0.0140	0.0060	0.0020	0.0160	0.0020	0.0010	0.0300	0.0649	0.0020	0.0010	0.8581	0.0709	0.0040	0.0090	0.6474	0.2557	0.0010	0.0180	0.0010	0.0120	0.0020	0.0020	0.0030	0.1069	0.0140	1.0000	0.6923	0.0010	0.2088	0.0010	0.0010	0.0030	0.0040	0.0140	0.0020	0.0020	0.0010	0.1469	0.0010	0.0030	0.0070	0.0010	0.3986	0.0010	0.0010	0.0010	0.0010	0.0030	0.0729	0.0010	0.2328	0.0140	0.0010	0.0110	0.0030	0.0010	0.0010	0.0010	0.4715	0.0020	0.0060	0.0010	0.7293
ASV646_ANPR	0.1608	0.2907	0.0509	0.0729	0.3776	0.0669	0.3576	0.2488	0.0499	0.4535	0.8991	0.0280	0.2228	0.3986	0.5944	0.3257	0.2717	0.1219	0.2098	0.0509	0.2238	0.7253	0.0679	0.1768	0.0689	0.2438	0.5135	0.0509	0.0370	0.0549	0.4256	0.5614	0.8571	0.4945	0.4176	0.1788	0.0399	0.2487	0.9960	0.8022	0.7183	0.0729	0.8002	0.8222	0.3067	0.5614	0.3956	0.8371	0.2977	0.9610	0.1768	0.0549	0.7532	0.4705	0.9680	0.9111	0.6873	0.2448	0.9740	0.0479	0.6194	0.4226	0.9491	0.2917	0.0559	0.0689	0.1349	0.8601	0.8631	0.0449	0.9340	0.0469	0.9221	0.9910	0.0539	0.2837	0.8581	0.2597	0.2557	0.9530	0.1978	0.5175	0.1668	0.1758	0.0739	0.3636	0.3167	0.9461	0.2248	0.5724	0.2817	0.0439	0.2308	0.9121	0.5345	0.1039	0.1329	0.5704	0.1508	0.7023	0.0270	0.3317	0.4026	0.2957	0.4106	0.9800	0.5594	0.1459	0.3546	0.4126	0.2817	0.0959	0.6064	0.1029	0.3886	0.0829	0.5215	0.4685	0.1409	0.9760	0.9650	0.8941	0.7473	0.5035	0.8891	0.6653	0.0619	0.6983	0.1449	0.3826	0.0739	0.8661	0.8911	0.9650	0.2288	0.0879	0.9441	0.4935	0.8741	0.9720	0.1628	0.6923	1.0000	0.9241	0.1708	0.4356	0.0929	0.1558	0.1888	0.4266	0.4605	0.9950	0.4206	0.2248	0.8791	0.2418	0.3097	0.7073	0.1718	0.2867	0.1538	0.7153	0.5764	0.1528	0.4665	0.7632	0.0490	0.8781	0.1359	0.9870	0.1668	0.3137	0.2218	0.1848	0.0469	0.1369	0.1578	0.3936	0.0729
ASV66_Mesorhizobium	0.1149	0.1109	0.0859	0.2008	0.0010	0.2797	0.0010	0.0010	0.0529	0.0130	0.8541	0.2258	0.0010	0.0010	0.0390	0.0060	0.0010	0.0020	0.0010	0.0589	0.2647	0.0020	0.0549	0.0030	0.0519	0.0010	0.1638	0.0689	0.0869	0.0010	0.0010	0.1578	0.5724	0.0020	0.0010	0.0030	0.0569	0.1049	0.9051	0.7612	0.0050	0.0400	0.2418	0.0699	0.7343	0.0050	0.0010	0.0020	0.3077	0.0180	0.8402	0.0919	0.0010	0.0010	0.8521	0.0040	0.0010	0.0010	0.0010	0.0649	0.0240	0.8452	0.0010	0.0010	0.1039	0.0669	0.2917	0.0010	0.3926	0.3616	0.6034	0.0609	0.0010	0.5285	0.1189	0.0010	0.0060	0.0040	0.0010	0.8531	0.3506	0.0010	0.0060	0.0010	0.1429	0.7612	0.0010	0.8262	0.9261	0.0010	0.0010	0.0609	0.0010	0.2468	0.0010	0.0460	0.1798	0.0010	0.0010	0.9401	0.2358	0.3237	0.4855	0.0010	0.7992	0.3806	0.8801	0.3197	0.2108	0.0010	0.5584	0.2108	0.3177	0.0989	0.5574	0.2667	0.0150	0.3636	0.0010	0.9820	0.0010	0.0010	0.0829	0.4486	0.0010	0.0010	0.3247	0.6533	0.0060	0.2288	0.0919	0.0909	0.0010	0.9441	0.0040	0.0150	0.0020	0.4306	0.0040	0.1169	0.4046	0.0010	0.9241	1.0000	0.2397	0.0010	0.0020	0.0889	0.0280	0.6134	0.0010	0.0020	0.0010	0.1328	0.0030	0.0010	0.0390	0.0010	0.4446	0.0010	0.0140	0.0010	0.0010	0.0010	0.0919	0.0010	0.3477	0.2238	0.0010	0.0539	0.1389	0.0010	0.0010	0.0010	0.0769	0.0010	0.0979	0.0010	0.1159
ASV667_unknown	0.0340	0.0349	0.0264	0.8452	0.0430	0.0264	0.3986	0.0360	0.0344	0.8112	0.0490	0.2667	0.4375	0.0899	0.2048	0.7812	0.0380	0.7872	0.1468	0.6753	0.0354	0.1848	0.0324	0.0534	0.0374	0.0420	0.1489	0.0344	0.1109	0.0150	0.1273	0.0794	0.4520	0.2837	0.1183	0.0294	0.0374	0.0314	0.3197	0.2028	0.8891	0.0040	0.3956	0.9141	0.3566	0.9760	0.2228	0.3371	0.0819	0.1558	0.0030	0.0214	0.8482	0.2308	0.3791	0.1429	0.0509	0.0200	0.2178	0.0364	0.2188	0.9371	0.4436	0.0180	0.3127	0.0374	0.0529	0.4905	0.0714	0.0344	0.0774	0.0334	0.2497	0.1209	0.0304	0.6803	0.6858	0.1798	0.0360	0.3487	0.3297	0.2637	0.0749	0.0070	0.1848	0.3107	0.0240	0.4496	0.1908	0.2607	0.0200	0.0284	0.0559	0.1289	0.0849	0.0030	0.0709	0.4046	0.0480	0.0869	0.6813	0.0010	0.2527	0.0220	0.0943	0.1069	0.0889	0.5185	0.0404	0.0799	0.0929	0.0419	0.0699	0.0404	0.0959	0.0369	0.5994	0.1638	0.0260	0.1968	0.8881	0.4056	0.3596	0.2727	0.6244	0.1798	0.0254	0.0999	0.9820	0.2118	0.0374	0.0005	0.6124	0.8521	0.0360	0.0170	0.3257	0.4326	0.4520	0.3901	0.0444	0.2088	0.1708	0.2397	1.0000	0.2038	0.0040	0.0344	0.7882	0.0999	0.0390	0.3956	0.0599	0.0014	0.0774	0.0230	0.3117	0.1129	0.8861	0.0440	0.0070	0.2168	0.3087	0.0410	0.0654	0.0979	0.2088	0.1199	0.0529	0.3886	0.0419	0.0180	0.0230	0.1948	0.0274	0.0110	0.0280	0.4845	0.0274
ASV67_Mesorhizobium	0.3467	0.0230	0.2298	0.7582	0.0020	0.1349	0.0010	0.0010	0.0500	0.0969	0.4016	0.5195	0.0010	0.0020	0.1518	0.0020	0.0010	0.0010	0.0020	0.1099	0.0210	0.0010	0.1179	0.0010	0.0010	0.0050	0.6843	0.0829	0.7642	0.0100	0.0010	0.0150	0.2358	0.0010	0.0010	0.0010	0.1229	0.0320	0.0170	0.0140	0.0020	0.0010	0.5435	0.2448	0.5524	0.0010	0.0010	0.0010	0.0120	0.0250	0.6943	0.0689	0.0010	0.0010	0.1159	0.0110	0.0070	0.0010	0.0010	0.0430	0.0010	0.2597	0.0010	0.0010	0.0250	0.0330	0.1728	0.0010	0.0799	0.1069	0.0999	0.0310	0.0010	0.2028	0.0340	0.0010	0.0010	0.0340	0.0010	0.0460	0.4396	0.0010	0.0010	0.0020	0.1958	0.0250	0.0010	0.0450	0.1439	0.0010	0.0010	0.0010	0.0010	0.0999	0.0010	0.1638	0.0060	0.0010	0.0010	0.0070	0.9630	0.2148	0.0110	0.0010	0.0529	0.0170	0.0240	0.6833	0.1079	0.0010	0.0090	0.0010	0.0080	0.2208	0.1798	0.0010	0.0460	0.0040	0.0010	0.0400	0.0020	0.0010	0.0290	0.0899	0.0010	0.0010	0.2398	0.1209	0.0090	0.0070	0.1079	0.1598	0.0010	0.0380	0.0010	0.0050	0.0060	0.0030	0.0010	0.0919	0.0440	0.0010	0.4356	0.0010	0.2038	1.0000	0.0010	0.0030	0.0040	0.0200	0.0020	0.0020	0.0010	0.0190	0.0010	0.0010	0.0200	0.0010	0.5894	0.0020	0.0010	0.0010	0.0010	0.0040	0.0559	0.0010	0.4595	0.0180	0.0010	0.0120	0.0010	0.0050	0.0010	0.0010	0.0500	0.0010	0.0130	0.0020	0.0859
ASV68_Mesorhizobium	0.0010	0.0030	0.0010	0.7443	0.0010	0.0020	0.0020	0.0010	0.0010	0.0090	0.0480	0.9001	0.0010	0.0010	0.4925	0.0090	0.0010	0.0010	0.0010	0.6523	0.0050	0.0010	0.0020	0.0010	0.0060	0.0010	0.0739	0.0010	0.0999	0.0010	0.0010	0.0050	0.0210	0.0010	0.0020	0.0010	0.0020	0.0080	0.0030	0.0010	0.0010	0.0010	0.1269	0.0330	0.4935	0.0470	0.0010	0.0030	0.0020	0.0030	0.1439	0.0020	0.0020	0.0010	0.0789	0.0010	0.0010	0.0010	0.0010	0.0010	0.0010	0.1489	0.0020	0.0010	0.0919	0.0010	0.0889	0.0020	0.0509	0.0020	0.0989	0.0010	0.0010	0.2078	0.0010	0.0010	0.0030	0.0010	0.0010	0.0020	0.0639	0.0010	0.0020	0.0010	0.7333	0.0010	0.0010	0.6344	0.1129	0.0010	0.0010	0.0010	0.0010	0.0030	0.0010	0.0010	0.0090	0.0010	0.0010	0.0010	0.8981	0.0030	0.0020	0.0010	0.0240	0.0020	0.0010	0.3067	0.0310	0.0010	0.0010	0.0010	0.0230	0.0020	0.2008	0.0010	0.0030	0.0010	0.0010	0.0010	0.0020	0.0010	0.0340	0.0759	0.0020	0.0030	0.0010	0.0769	0.0759	0.0040	0.0010	0.0070	0.0030	0.0030	0.0010	0.0020	0.0010	0.0010	0.0020	0.0220	0.0360	0.0010	0.0929	0.0020	0.0040	0.0010	1.0000	0.0010	0.0959	0.0040	0.0010	0.0020	0.0010	0.0020	0.0050	0.0010	0.0150	0.0020	0.6873	0.0010	0.0010	0.0010	0.0010	0.0010	0.0220	0.0010	0.5654	0.0230	0.0010	0.0050	0.0010	0.0010	0.0010	0.0010	0.0010	0.0010	0.0040	0.0010	0.0020
